playlist_id,song_id
1132,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw
1132,spotify:track:4pdPtRcBmOSQDlJ3Fk945m
1132,spotify:track:6DNtNfH8hXkqOX1sjqmI7p
1132,spotify:track:6i0V12jOa3mr6uu4WYhUBr
1132,spotify:track:1vvNmPOiUuyCbgWmtc6yfm
1132,spotify:track:4dASQiO1Eoo3RJvt74FtXB
1132,spotify:track:2Z8WuEywRWYTKe1NybPQEW
1132,spotify:track:2XMTqoHHSH0lvuXrvIEdco
1132,spotify:track:7yyRTcZmCiyzzJlNzGC9Ol
1132,spotify:track:4tCtwWceOPWzenK2HAIJSb
1132,spotify:track:7yCqehT9dKACTFy7YugP0J
1132,spotify:track:0tICYNayWWhH9GPeFrfjfD
1132,spotify:track:6fujklziTHa8uoM5OQSfIo
1132,spotify:track:6b8Be6ljOzmkOmFslEb23P
1132,spotify:track:5GXAXm5YOmYT0kL5jHvYBt
1132,spotify:track:1CnPYaKxTVb4LWOtiGOm0m
1132,spotify:track:7j56HrjR9cGzvekvZY3Faz
1132,spotify:track:0KKkJNfGyhkQ5aFogxQAPU
1132,spotify:track:2Fe6gDE0mCZz0g98i5QpVL
1132,spotify:track:0dPBlz8N0veeceejtuvpPz
1132,spotify:track:7675gjlUZzneYiMrQ9Inx8
1132,spotify:track:0B8B8cVRFIG1yznoQe7c9s
1186,spotify:track:3SktMqZmo3M9zbB7oKMIF7
1186,spotify:track:78DwRIo6Vj6wqteyerGetr
1186,spotify:track:6wZI4mdT8JwXgkGURnBQiq
1186,spotify:track:4gs07VlJST4bdxGbBsXVue
1186,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q
1186,spotify:track:75JFxkI2RXiU7L9VXzMkle
1186,spotify:track:0ytw2owVvegkIS87txqV1O
1186,spotify:track:0Cvjlph1WGbwZY1PlMEtJY
1186,spotify:track:38YgZVHPWOWsKrsCXz6JyP
1186,spotify:track:5gBQ3x6u7DCvMW1QoP3CpG
1186,spotify:track:4L2K7JKseFCBoHMZEAszW0
1186,spotify:track:3kZC0ZmFWrEHdUCmUqlvgZ
1186,spotify:track:53Pgsvu3qSYO2aXt5J2vcL
1187,spotify:track:2aIB1CdRRG7YLBu9hNw9nR
1187,spotify:track:6i0V12jOa3mr6uu4WYhUBr
1187,spotify:track:2Z8WuEywRWYTKe1NybPQEW
1187,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn
1187,spotify:track:5cbpoIu3YjoOwbBDGUEp3P
1187,spotify:track:4dASQiO1Eoo3RJvt74FtXB
1187,spotify:track:4pLwZjInHj3SimIyN9SnOz
1187,spotify:track:1vvNmPOiUuyCbgWmtc6yfm
1187,spotify:track:4pdPtRcBmOSQDlJ3Fk945m
1187,spotify:track:6DNtNfH8hXkqOX1sjqmI7p
1187,spotify:track:1OAiWI2oPmglaOiv9fdioU
1187,spotify:track:6WhzFzROw3aq3rPWjgYlxr
1187,spotify:track:0azC730Exh71aQlOt9Zj3y
1187,spotify:track:0QsvXIfqM0zZoerQfsI9lm
1187,spotify:track:7xHWNBFm6ObGEQPaUxHuKO
1187,spotify:track:40YcuQysJ0KlGQTeGUosTC
1187,spotify:track:4OZEu0Vwq0RB2LAq14v99n
1187,spotify:track:2mqDi8BzmNw54qrVHduyiu
1187,spotify:track:6b2oQwSGFkzsMtQruIWm2p
1187,spotify:track:64GRDrL1efgXclrhVCeuA0
1187,spotify:track:4d75stQ2jRfq8lzaqhFFKs
1434,spotify:track:6PCUP3dWmTjcTtXY02oFdT
1434,spotify:track:58jx3tTuDuzHysC77c0AQd
1434,spotify:track:2DVUJ7LTIOEQqjfOZXs8iU
1434,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q
1434,spotify:track:7L59vVTpoS94JU3KEeolqt
1434,spotify:track:4LloVtxNZpeh7q7xdi1DQc
1434,spotify:track:0d1ZmSlIf05gkCPuSPy0Yq
1434,spotify:track:53QF56cjZA9RTuuMZDrSA6
1434,spotify:track:7L605WhF5EGf34ggj87yK6
1846,spotify:track:1j8z4TTjJ1YOdoFEDwJTQa
1846,spotify:track:2hxV5yGCr1nIp5bQBxXL13
1846,spotify:track:5xdVqHtFS0eLuNp4Z8Wbpa
1846,spotify:track:1z6WtY7X4HQJvzxC4UgkSf
1846,spotify:track:2yNWwardt8VzlpNBWrGYD6
1846,spotify:track:2M9ro2krNb7nr7HSprkEgo
1846,spotify:track:75JFxkI2RXiU7L9VXzMkle
1846,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB
1938,spotify:track:3KYiA4vq6RPO1dE2XROXd8
1938,spotify:track:2fY6tqgrlrg1ky9fgs0t5u
1938,spotify:track:7o2CTH4ctstm8TNelqjb51
1938,spotify:track:0bVtevEgtDIeRjCJbK3Lmv
1938,spotify:track:7gXdAqJLCa5aYUeLVxosOz
1938,spotify:track:3YBZIN3rekqsKxbJc9FZko
1938,spotify:track:0c1gHntWjKD7QShC8s99sq
1938,spotify:track:2SiXAy7TuUkycRVbbWDEpo
1938,spotify:track:2aibwv5hGXSgw7Yru8IYTO
1938,spotify:track:1f2V8U1BiWaC9aJWmpOARe
1938,spotify:track:60a0Rd6pjrkxjPbaKzXjfq
1938,spotify:track:4kfm1uI9QGaoN9qm6CkAMn
1938,spotify:track:4VqPOruhp5EdPBeR92t6lQ
1938,spotify:track:3skn2lauGk7Dx6bVIt5DVj
1938,spotify:track:0c4IEciLCDdXEhhKxj4ThA
1938,spotify:track:59WN2psjkt1tyaxjspN8fp
1938,spotify:track:24NwBd5vZ2CK8VOQVnqdxr
1938,spotify:track:0F0MA0ns8oXwGw66B2BSXm
1938,spotify:track:4oDZ5L8izBals6jKBJDBcX
1938,spotify:track:2R7858bg0GHuBBxjTyOL7N
1938,spotify:track:33VihH9UNQMxiQS4wcPIKL
2096,spotify:track:4osgfFTICMkcGbbigdsa53
2096,spotify:track:10VBBaul4zVD0reteuIHM2
2096,spotify:track:03CLsFk6JSz301bKuukPSD
2096,spotify:track:2udw7RDkldLFIPG9WYdVtT
2096,spotify:track:1mqlc0vEP9mU1kZgTi6LIQ
2096,spotify:track:1jyddn36UN4tVsJGtaJfem
2096,spotify:track:6gOirCUz62z0mFhCJ6P5KC
2096,spotify:track:4G2Hbfwvn3oH7LxxPXjjGn
2096,spotify:track:32OlwWuMpZ6b0aN2RZOeMS
2096,spotify:track:41on8RwRh22IHcChAN2gm8
2103,spotify:track:5tz69p7tJuGPeMGwNTxYuV
2103,spotify:track:0lwkTJnLBVWvEnxtku7Msy
2103,spotify:track:0v9Wz8o0BT8DU38R4ddjeH
2103,spotify:track:1Uq3IOIy1CUlHUgP6vWpum
2103,spotify:track:5mB1bWU8VueYVxuvcLPn2B
2103,spotify:track:0SGkqnVQo9KPytSri1H6cF
2103,spotify:track:1MksGqIztTT6M9R1ErKVs8
2103,spotify:track:1jQsKN68yE94tMYml0wHMd
2103,spotify:track:0Fv5N0cHBsl4bzCbollCAS
2103,spotify:track:1r0faljjM2b876iNoaDUh5
2103,spotify:track:7wwifjNAb172PtDpKK3CoR
2103,spotify:track:3a1lNhkSLSkpJE4MSHpDu9
2103,spotify:track:5yuShbu70mtHXY0yLzCQLQ
2103,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w
2103,spotify:track:7KXjTSCq5nL1LoYtL7XAwS
2103,spotify:track:6SwRhMLwNqEi6alNPVG00n
2103,spotify:track:4w7yrP4RAeeyhfG9nJqQvS
2103,spotify:track:5mPSyjLatqB00IkPqRlbTE
2103,spotify:track:3nAq2hCr1oWsIU54tS98pL
2103,spotify:track:7L9g4cPfohScjJ8mGwLQWr
2103,spotify:track:55OdqrG8WLmsYyY1jijD9b
2103,spotify:track:6gBFPUFcJLzWGx4lenP6h2
2185,spotify:track:42et6fnHCw1HIPSrdPprMl
2185,spotify:track:0QTCTu0CXv4X1JEE4gNpGv
2185,spotify:track:2ouURa1AIXp3AvkS52Jry5
2185,spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ
2185,spotify:track:5xoUgPXbMNUmoHU0Enwtwq
2185,spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA
2232,spotify:track:2hxV5yGCr1nIp5bQBxXL13
2232,spotify:track:6ooluO7DiEhI1zmK94nRCM
2232,spotify:track:4YPhn26bIFm2KUkL1VLzQG
2232,spotify:track:7hVhRCDV100Jq26NGR7adw
2232,spotify:track:1gGY6qfslDtJ4OoWQGKtkE
2232,spotify:track:5VGlqQANWDKJFl0MBG3sg2
2232,spotify:track:2kWowW0k4oFymhkr7LmvzO
2232,spotify:track:7jTKLKs3NDmDnJHan5M2A0
2232,spotify:track:6nLvaCZFR1wEzW3sIKpsnr
2232,spotify:track:67awxiNHNyjMXhVgsHuIrs
2232,spotify:track:5nkYHBWXu7KCgcdwP6jcB1
2232,spotify:track:0d28khcov6AiegSCpG5TuT
2244,spotify:track:45yEy5WJywhJ3sDI28ajTm
2244,spotify:track:50xwQXPtfNZFKFeZ0XePWc
2244,spotify:track:7pKfPomDEeI4TPT6EOYjn9
2244,spotify:track:5ChkMS8OtdzJeqyybCc9R5
2244,spotify:track:39lSeqnyjZJejRuaREfyLL
2244,spotify:track:40dJCw4xU6Bd5ie9rfagNo
2244,spotify:track:6RrXd9Hph4hYR4bf3dbM6H
2244,spotify:track:5RsUlxLto4NZbhJpqJbHfN
2244,spotify:track:0ikz6tENMONtK6qGkOrU3c
2244,spotify:track:3xMSaDC9TU6AQJIsxQB7MK
2244,spotify:track:4Z92RMiyJpUrApZi3LtpJ6
2244,spotify:track:3yrSvpt2l1xhsV9Em88Pul
2244,spotify:track:5t9KYe0Fhd5cW6UYT4qP8f
2244,spotify:track:0MKqeOVdZcUFGJvWpGCKbG
2316,spotify:track:3grPZ1iQg2tEdh0ZCh3HTt
2316,spotify:track:33LSgUa20mKNgeut1XwP2E
2316,spotify:track:7nDoBWDvf02SyD8kEQuuPO
2316,spotify:track:1qxINnTuff87Pj1lvKbGxy
2316,spotify:track:77dcKrzRUI02XjHd2okARp
2435,spotify:track:5Ck3e6z1bcSCes5gdo0Ddt
2435,spotify:track:6Z01gUquJsjJC67uNWm6P0
2435,spotify:track:1RuyGO0kmkNkfixUFKkjuC
2435,spotify:track:1XQnZTR0ER8y5fGO17uX1R
2435,spotify:track:0QQIhT6PtJ5glyn4HKNKQ6
2435,spotify:track:41yIvlFgvGwxq8qTqAR7eG
2435,spotify:track:7H8fBamGUheu0DSpp3pj03
2435,spotify:track:6y6jbcPG4Yn3Du4moXaenr
2435,spotify:track:3UfCFlGruX0DRPCpD1V3pU
2435,spotify:track:2N3F1EQCpnIeDOA3rLSAfE
2435,spotify:track:5zT5cMnMKoyruPj13TQXGx
2435,spotify:track:4Z3qm2aWGTJuJKnv3EWwyD
2435,spotify:track:7vRriwrloYVaoAe3a9wJHe
2435,spotify:track:1ivHxaGL5ld9VS1zsYc4YN
2435,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT
2435,spotify:track:0tjfognbowyFM3RHTdxjPK
2435,spotify:track:6LbN9JT2sAckykm78CA8Ol
2435,spotify:track:3cNjgVBKTJ1SvKhunrCdVy
2512,spotify:track:7MooGz4ZPE4bNxjFegR6Jx
2512,spotify:track:3YBZIN3rekqsKxbJc9FZko
2512,spotify:track:5ghIJDpPoe3CfHMGu71E6T
2512,spotify:track:6ToM0uwxtPKo9CMpbPGYvM
2512,spotify:track:72MoMtcC0fmMPbyOh8L5nZ
2512,spotify:track:3QZ7uX97s82HFYSmQUAN1D
2512,spotify:track:40riOy7x9W7GXjyGp4pjAv
2512,spotify:track:6rdEEYHsLavlklAypD5cre
2512,spotify:track:1gcESexgftSuLuML57Y69q
2512,spotify:track:00qOE7OjRl0BpYiCiweZB2
2512,spotify:track:43btz2xjMKpcmjkuRsvxyg
2512,spotify:track:2zYzyRzz6pRmhPzyfMEC8s
2538,spotify:track:69DR48pXzSabFUfQfDDJDb
2538,spotify:track:7vWGeYZJUzBXKGPro05UXS
2538,spotify:track:1UZ25gykR30Oewh3dBRtVZ
2538,spotify:track:4kbj5MwxO1bq9wjT5g9HaA
2538,spotify:track:2d8JP84HNLKhmd6IYOoupQ
2538,spotify:track:66hayvUbTotekKU3H4ta1f
2538,spotify:track:2M9ro2krNb7nr7HSprkEgo
2538,spotify:track:7vFv0yFGMJW3qVXbAd9BK9
2538,spotify:track:0Qw7qGuXlVBZLcfoQ17yZn
2538,spotify:track:0Dc7J9VPV4eOInoxUiZrsL
2538,spotify:track:7jDOx9VTvxq0S9z8RjQ7lv
2538,spotify:track:3MdYFBIzPf7lSJnI8wi3Ka
2538,spotify:track:43KOxR9m0vrfE1rI1EPw1z
2538,spotify:track:2mjX9JRvEBmaav0Pn3xSCV
2538,spotify:track:1jNOi6m3Hn8nLEeHCp5Msr
2538,spotify:track:2Bs4jQEGMycglOfWPBqrVG
2538,spotify:track:6Sm2YzLtL8FcyTMONOkiFw
2538,spotify:track:34ceTg8ChN5HjrqiIYCn9Q
2538,spotify:track:2toY6JyyfKy9TwNk3Ou2XG
2538,spotify:track:7wwifjNAb172PtDpKK3CoR
2538,spotify:track:2FviG1Ma0M0BSZbqaDvw0x
2538,spotify:track:5InOp6q2vvx0fShv3bzFLZ
2538,spotify:track:494OU6M7NOf4ICYb4zWCf5
2538,spotify:track:5xoUgPXbMNUmoHU0Enwtwq
2538,spotify:track:5vCgOg9VqRaAUbnflCO6P3
2538,spotify:track:7JXZq0JgG2zTrSOAgY8VMC
2538,spotify:track:3vOmmLuvEUgGaVuRsCs2QF
2538,spotify:track:7J41dYQolQJEtj3UmKLu5r
2538,spotify:track:7kqcudBGM74MXVoYMaoWkC
2538,spotify:track:5Ck3e6z1bcSCes5gdo0Ddt
2538,spotify:track:7DFnq8FYhHMCylykf6ZCxA
2538,spotify:track:5HuqzFfq2ulY1iBAW5CxLe
2538,spotify:track:4llK75pXNWZz6KAho2Gp16
2538,spotify:track:3SktMqZmo3M9zbB7oKMIF7
2598,spotify:track:7ySUcLPVX7KudhnmNcgY2D
2598,spotify:track:1QV6tiMFM6fSOKOGLMHYYg
2598,spotify:track:6I9VzXrHxO9rA9A5euc8Ak
2598,spotify:track:6jG2YzhxptolDzLHTGLt7S
2598,spotify:track:0O45fw2L5vsWpdsOdXwNAR
2598,spotify:track:0ntQJM78wzOLVeCUAW7Y45
2598,spotify:track:5VGlqQANWDKJFl0MBG3sg2
2598,spotify:track:5IFCyWplye09HytIP80RCF
2598,spotify:track:3B7i9OKRRmIsSBHEbJz58Y
2598,spotify:track:5l3CML2OnzfNs5RfVgbcLt
2598,spotify:track:3pfXxHoydFRfD7IBGJTQAN
2598,spotify:track:4NYwy0R3NdvORX2B6OZXBT
2598,spotify:track:0srwKuJPH8yBzzFUJMBQM2
2711,spotify:track:16qYlQ6koFxYVbiJbGHblz
2711,spotify:track:62vpWI1CHwFy7tMIcSStl8
2711,spotify:track:439TlnnznSiBbQbgXiBqAd
2711,spotify:track:7yyRTcZmCiyzzJlNzGC9Ol
2711,spotify:track:6fujklziTHa8uoM5OQSfIo
2711,spotify:track:4w7yrP4RAeeyhfG9nJqQvS
2711,spotify:track:6I6NX6tjGsxFAsIfGzY9lJ
2711,spotify:track:0zO8ctW0UiuOefR87OeJOZ
2742,spotify:track:015IsLQFXbEm0f541N2qoX
2742,spotify:track:4J7CKHCF3mdL4diUsmW8lq
2742,spotify:track:7L59vVTpoS94JU3KEeolqt
2742,spotify:track:2bNrvWD9d5Zn9tS8XvcaMk
2742,spotify:track:1I8tHoNBFTuoJAlh4hfVVE
2742,spotify:track:5masKPHeAOVNgxdLebIcK7
2742,spotify:track:6nsLzJfvp5OLd4mgqUJkpq
2742,spotify:track:7FJP35tUJ2121EJsFpU1Gh
2742,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb
2742,spotify:track:0z8yrlXSjnI29Rv30RssNI
2872,spotify:track:0GO8y8jQk1PkHzS31d699N
2872,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ
2872,spotify:track:3bnVBN67NBEzedqQuWrpP4
2872,spotify:track:2MLHyLy5z5l5YRp7momlgw
2872,spotify:track:0EMmVUYs9ZZRHtlADB88uz
2872,spotify:track:3e0yTP5trHBBVvV32jwXqF
2872,spotify:track:2H6dHxAxGq5oQ9EiinNpXT
2872,spotify:track:316r1KLN0bcmpr7TZcMCXT
2872,spotify:track:2AYEOC02WLhUiOoaig2SEH
2872,spotify:track:22OqansuvEMQu9W0EfiGTI
2872,spotify:track:1snNAXmmPXCn0dkF9DaPWw
2872,spotify:track:4AewKenHXKBt643p473xCk
2952,spotify:track:3xqF04FdMK7gpIPG3SPFpY
2952,spotify:track:64y85LeHY8Z6OlTOM9cpKD
2952,spotify:track:0lsqtZVyovtBSQtWdD44LH
2952,spotify:track:4VqPOruhp5EdPBeR92t6lQ
2952,spotify:track:7C7yqFTM0ncyJ04GIKrxdV
2952,spotify:track:4esOae7i4rqTbAu9o5Pxco
2952,spotify:track:7pYPpFhFyOwCjf4y7vdJqM
2952,spotify:track:3asFGFY3uLjMDmML1p0tYm
2952,spotify:track:3AYcyxEACnmE6d96RPubID
2952,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB
2952,spotify:track:0d1ZmSlIf05gkCPuSPy0Yq
2952,spotify:track:4k80K0b6KZ2QjAYkXON7q6
2952,spotify:track:0vFMQi8ZnOM2y8cuReZTZ2
2952,spotify:track:1NNAI51EuoRWw1ydX1zV7S
2952,spotify:track:5G1sTBGbZT5o4PNRc75RKI
3147,spotify:track:1bECKhfBNzods0soMPXwdQ
3147,spotify:track:1yJZwBqTyGTB7mz8nZyiel
3147,spotify:track:7jOXGeS0v0rdFssNy7Mxkn
3147,spotify:track:5OFcjrC1OiRSBylQgF5HDD
3147,spotify:track:5zT5cMnMKoyruPj13TQXGx
3147,spotify:track:6yIHGmQLJxWAUZ1ZkENemN
3147,spotify:track:2YlZnw2ikdb837oKMKjBkW
3147,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w
3147,spotify:track:4gFxywaJejXWxo0NjlWzgg
3147,spotify:track:0QQIhT6PtJ5glyn4HKNKQ6
3147,spotify:track:4eSGSqP2TZvvX0kadZZttM
3147,spotify:track:1ivHxaGL5ld9VS1zsYc4YN
3147,spotify:track:4kqxy0SvQ2N34nOJ9ggfMu
3147,spotify:track:2k9N4caeCIJLOWwWwssrEM
3197,spotify:track:2d48mamATjby7wgPjdrSOQ
3197,spotify:track:0WyFpxYlBCgH1gMXd26OOr
3197,spotify:track:7mldq42yDuxiUNn08nvzHO
3197,spotify:track:7EAFj7eJcMF5koWSRJVZcL
3197,spotify:track:09iyGiljLWRYXdRazFkdtJ
3197,spotify:track:7vWGeYZJUzBXKGPro05UXS
3197,spotify:track:2N3F1EQCpnIeDOA3rLSAfE
3197,spotify:track:0M1Roj6uW2xZ08I91Dd0gP
3197,spotify:track:43KOxR9m0vrfE1rI1EPw1z
3210,spotify:track:2H8LPaY3NSjmOFMH2Rygnz
3210,spotify:track:3MOECVkNshqHYTPt5DZcdN
3210,spotify:track:5bcfWAHLoMfGBdbeyoMaH3
3210,spotify:track:4OZEu0Vwq0RB2LAq14v99n
3210,spotify:track:2FiSTH0GYpIioUgjfzMIja
3210,spotify:track:5LnslfFSyDEkBDIfK2s4m5
